Problem,Damage,Regeneration,Tournament_size,alpha,BestScore,WorstScore,MeanScore,StdDev
ksp,0.0,0.2,8,0.2,122,52,94.88,12.848632103799046
ksp,0.0,0.2,8,0.3,118,73,94.12,11.028053281684555
ksp,0.0,0.2,8,0.4,116,-1,95.76,17.49584207164429
ksp,0.0,0.2,8,0.5,120,-1,85.24,17.423371589649932
ksp,0.0,0.2,8,0.6,113,-9,78.2,20.698023172885524
ksp,0.0,0.2,8,0.7,103,-3,78.56,19.555426200355516
ksp,0.0,0.2,8,0.8,120,-6,80.98,25.41692349597016
ksp,0.0,0.2,8,0.9,119,-9,70.38,35.58312486994649
ksp,0.0,0.2,8,1.0,115,53,81.3,14.428217817449081
ksp,0.0,0.2,9,0.0,123,58,98.06,13.196180647197483
ksp,0.0,0.2,9,0.1,117,67,95.64,12.804272246211498
ksp,0.0,0.2,9,0.2,108,53,90.6,11.568782766301629
ksp,0.0,0.2,9,0.3,114,68,95.24,9.652238822455352
ksp,0.0,0.2,9,0.4,114,50,92.54,13.246809396366865
ksp,0.0,0.2,9,0.5,110,-7,81.7,20.569692387052346
ksp,0.0,0.2,9,0.6,110,-10,79.04,22.01758110127042
ksp,0.0,0.2,9,0.7,114,-4,76.46,22.53995092619108
ksp,0.0,0.2,9,0.8,109,-6,77.42,20.661598017894484
ksp,0.0,0.2,9,0.9,114,-11,73.2,25.896970116685267
ksp,0.0,0.2,9,1.0,113,-9,73.92,32.02412356015256
ksp,0.0,0.2,10,0.0,115,-5,90.04,17.09512402137295
ksp,0.0,0.2,10,0.1,119,-17,90.5,23.943172517527447
ksp,0.0,0.2,10,0.2,115,61,95.6,11.487348853128358
ksp,0.0,0.2,10,0.3,122,68,91.88,12.028266029377193
ksp,0.0,0.2,10,0.4,124,64,94.02,11.729067328997786
ksp,0.0,0.2,10,0.5,108,-9,81.58,21.495220161606124
ksp,0.0,0.2,10,0.6,104,-10,76.96,26.23594667549055
ksp,0.0,0.2,10,0.7,110,-9,73.08,26.420338485990026
ksp,0.0,0.2,10,0.8,109,-22,56.6,40.281661396942894
ksp,0.0,0.2,10,0.9,109,-13,65.16,37.41567935003305
ksp,0.0,0.2,10,1.0,102,-5,76.82,17.571649243678213
ksp,0.0,0.2,11,0.0,117,-8,91.96,19.020890770788988
ksp,0.0,0.2,11,0.1,117,67,94.32,12.783024457682707
ksp,0.0,0.2,11,0.2,123,66,93.22,12.01069251516654
ksp,0.0,0.2,11,0.3,123,60,90.02,13.629934043890907
ksp,0.0,0.2,11,0.4,115,70,89.4,10.644534862969804
ksp,0.0,0.2,11,0.5,111,-15,79,26.014909382968867
ksp,0.0,0.2,11,0.6,114,-12,76.04,24.142400671931565
ksp,0.0,0.2,11,0.7,109,-13,74.3,25.20953010595924
ksp,0.0,0.2,11,0.8,103,-7,74.28,22.858071409710586
ksp,0.0,0.2,11,0.9,109,-14,72.12,28.9585488417567
ksp,0.0,0.2,11,1.0,107,-14,68.6,34.14016725805782
ksp,0.0,0.2,12,0.0,119,-1,89.32,18.30516822303115
ksp,0.0,0.2,12,0.1,113,-7,88.4,22.42538648905908
ksp,0.0,0.2,12,0.2,115,-19,91.1,20.071555668128354
ksp,0.0,0.2,12,0.3,109,62,86.4,11.91808777977955
ksp,0.0,0.2,12,0.4,118,57,90.1,13.663970200225593
ksp,0.0,0.2,12,0.5,112,-11,78.54,25.232154736626462
ksp,0.0,0.2,12,0.6,108,-9,73.74,31.23695482819629
ksp,0.0,0.2,12,0.7,109,-11,79.8,20.141337328681903
ksp,0.0,0.2,12,0.8,108,-24,68.26,31.978825902813394
ksp,0.0,0.2,12,0.9,106,-16,68,33.76267713536559
ksp,0.0,0.2,12,1.0,113,-7,70.78,30.423064558700478
ksp,0.0,0.2,13,0.0,109,-5,83.18,19.375652721065862
ksp,0.0,0.2,13,0.1,114,-7,89.86,18.303573867595656
ksp,0.0,0.2,13,0.2,119,70,93.42,10.785648060345407
ksp,0.0,0.2,13,0.3,106,-6,85.04,20.727542555936612
ksp,0.0,0.2,13,0.4,115,-5,84.46,22.246494793837634
ksp,0.0,0.2,13,0.5,112,-4,80.46,20.857348335582756
ksp,0.0,0.2,13,0.6,104,-11,68.74,29.95562023516571
ksp,0.0,0.2,13,0.7,105,-16,67.36,33.28464743845187
ksp,0.0,0.2,13,0.8,101,-18,65.58,32.97314306015285
ksp,0.0,0.2,13,0.9,110,-14,54.92,40.37873758526376
ksp,0.0,0.2,13,1.0,104,-17,71.64,30.993587223482084
ksp,0.0,0.2,14,0.0,112,-6,84.58,21.490472497440937
ksp,0.0,0.2,14,0.1,106,-2,81.4,20.75414883529438
ksp,0.0,0.2,14,0.2,114,-11,71.38,31.34722589685683
ksp,0.0,0.2,14,0.3,112,-2,84.2,17.12499068970401
ksp,0.0,0.2,14,0.4,105,56,86.28,11.547665193820412
ksp,0.0,0.2,14,0.5,108,-2,79.46,17.10377688329304
ksp,0.0,0.2,14,0.6,111,-20,59.62,38.82713652347086
ksp,0.0,0.2,14,0.7,107,-21,73.1,32.42904342010194
ksp,0.0,0.2,14,0.8,99,-21,66.38,31.46678845243353
ksp,0.0,0.2,14,0.9,111,-14,67.98,32.53161100046714
ksp,0.0,0.2,14,1.0,115,-16,69.34,33.89275402663826
ksp,0.0,0.2,15,0.0,113,-20,77.86,30.620794588391885
ksp,0.0,0.2,15,0.1,107,-18,78.96,28.88609580078701
ksp,0.0,0.2,15,0.2,113,-13,82.52,22.451071516631405
ksp,0.0,0.2,15,0.3,110,-10,77.62,28.558489927493987
ksp,0.0,0.2,15,0.4,105,-7,81.16,17.40555857729809
ksp,0.0,0.2,15,0.5,107,-16,72.74,29.943354685070247
ksp,0.0,0.2,15,0.6,107,-20,57.8,39.121474868905025
ksp,0.0,0.2,15,0.7,108,-23,56.66,37.74923164510661
ksp,0.0,0.2,15,0.8,112,-11,57.26,39.90898318393379
ksp,0.0,0.2,15,0.9,106,-17,61.04,36.33009659177012
ksp,0.0,0.2,15,1.0,102,-15,59.2,41.20035664596973
ksp,0.0,0.2,16,0.0,102,-11,75.28,26.545332807812958
ksp,0.0,0.2,16,0.1,114,-18,66.2,37.33357628686739
ksp,0.0,0.2,16,0.2,106,-34,71.86,35.37554211021842
ksp,0.0,0.2,16,0.3,104,-13,66.4,35.96937472861249
ksp,0.0,0.2,16,0.4,106,-16,69,33.44444067771052
ksp,0.0,0.2,16,0.5,107,-14,51.9,40.577087130546964
ksp,0.0,0.2,16,0.6,104,-29,60.08,38.93890557459132
ksp,0.0,0.2,16,0.7,105,-23,57.62,41.95619192462927
ksp,0.0,0.2,16,0.8,100,-23,57.34,40.95323863996644
ksp,0.0,0.2,16,0.9,103,-16,47.58,43.658269431986405
ksp,0.0,0.2,16,1.0,103,-9,67,31.4240256452782
ksp,0.0,0.3,2,0.0,129,97,117.08,6.880436625917378
ksp,0.0,0.3,2,0.1,129,96,117.7,7.513932637006363
ksp,0.0,0.3,2,0.2,129,98,116.2,7.275903758998196
ksp,0.0,0.3,2,0.3,130,100,116.92,7.800680242446678
ksp,0.0,0.3,2,0.4,127,98,113.76,7.509341121671905
ksp,0.0,0.3,2,0.5,123,79,106.04,9.441463048161335
ksp,0.0,0.3,2,0.6,128,54,89.82,16.93045800217068
ksp,0.0,0.3,2,0.7,118,56,90.28,13.880010586363074
ksp,0.0,0.3,2,0.8,111,60,90.3,12.232859728732981
ksp,0.0,0.3,2,0.9,120,59,91.2,12.899928808536353
ksp,0.0,0.3,2,1.0,114,55,89.14,12.780741251538407
ksp,0.0,0.3,3,0.0,127,84,108.94,11.884495129781321
ksp,0.0,0.3,3,0.1,124,87,110.9,8.048957341526558
ksp,0.0,0.3,3,0.2,122,78,109.88,7.5933375738343205
ksp,0.0,0.3,3,0.3,127,79,108.46,9.617607152870134
ksp,0.0,0.3,3,0.4,123,84,107.98,9.051981404473763
ksp,0.0,0.3,3,0.5,128,75,104.52,11.448625262806154
ksp,0.0,0.3,3,0.6,110,56,87.08,12.598736574169099
ksp,0.0,0.3,3,0.7,118,63,86.94,12.177949292865028
ksp,0.0,0.3,3,0.8,114,68,90.48,12.039458934211762
ksp,0.0,0.3,3,0.9,119,53,90.48,13.492613247436465
ksp,0.0,0.3,3,1.0,109,61,85.96,11.069280897684218
ksp,0.0,0.3,4,0.0,127,87,106.92,8.939342075046344
ksp,0.0,0.3,4,0.1,129,60,106.74,13.913449666874605
ksp,0.0,0.3,4,0.2,127,83,106.24,11.05562927994197
ksp,0.0,0.3,4,0.3,125,75,104.38,11.041461748836538
ksp,0.0,0.3,4,0.4,122,74,104.22,11.66765982167314
ksp,0.0,0.3,4,0.5,120,-1,95.54,17.879654381903652
ksp,0.0,0.3,4,0.6,115,-6,82.2,24.960376763247492
ksp,0.0,0.3,4,0.7,114,52,86.66,12.593503346194508
ksp,0.0,0.3,4,0.8,113,-6,83.24,22.70984682592868
ksp,0.0,0.3,4,0.9,108,-4,84.2,18.32696240571274
ksp,0.0,0.3,4,1.0,116,65,87.92,11.467505110937939
ksp,0.0,0.3,5,0.0,124,74,105.16,11.427428514279999
ksp,0.0,0.3,5,0.1,125,65,104.18,11.066939181957352
ksp,0.0,0.3,5,0.2,122,82,104.4,8.458783624621407
ksp,0.0,0.3,5,0.3,126,67,99.26,12.458600832111026
ksp,0.0,0.3,5,0.4,124,78,102.84,9.060702319942546
ksp,0.0,0.3,5,0.5,115,69,94.14,11.519300574005598
ksp,0.0,0.3,5,0.6,118,-11,80.54,26.018996200186244
ksp,0.0,0.3,5,0.7,104,-17,79.08,21.505424090357355
ksp,0.0,0.3,5,0.8,114,63,85.1,12.1827077181938
ksp,0.0,0.3,5,0.9,112,-1,82.6,17.60913492063313
ksp,0.0,0.3,5,1.0,114,53,83.5,13.632569045323416
ksp,0.0,0.3,6,0.0,118,86,102.48,8.7277179849311
ksp,0.0,0.3,6,0.1,120,73,103.02,10.068114956411165
ksp,0.0,0.3,6,0.2,126,75,99.66,11.724055159702854
ksp,0.0,0.3,6,0.3,121,79,100.96,10.275709419871344
ksp,0.0,0.3,6,0.4,122,80,103.58,9.120709782619745
ksp,0.0,0.3,6,0.5,114,61,94.28,11.467861035724747
ksp,0.0,0.3,6,0.6,109,-13,82.34,19.059102490807433
ksp,0.0,0.3,6,0.7,110,-7,84.36,17.909933397020612
ksp,0.0,0.3,6,0.8,111,-2,82.76,18.114781426295185
ksp,0.0,0.3,6,0.9,106,63,85.34,10.767695450100845
ksp,0.0,0.3,6,1.0,123,59,86.14,13.639692976375821
ksp,0.0,0.3,7,0.0,121,76,102.78,10.455522903407244
ksp,0.0,0.3,7,0.1,127,71,101.08,12.001428486404679
ksp,0.0,0.3,7,0.2,120,69,96.66,10.850768805640888
ksp,0.0,0.3,7,0.3,115,70,94.86,10.249957690305909
ksp,0.0,0.3,7,0.4,122,73,99.2,11.175775551775969
ksp,0.0,0.3,7,0.5,118,69,91.58,12.427898175525277
ksp,0.0,0.3,7,0.6,112,-6,81.76,22.275235631727437
ksp,0.0,0.3,7,0.7,109,-4,80.36,20.24015003574301
ksp,0.0,0.3,7,0.8,110,-4,80.5,16.344817564735614
ksp,0.0,0.3,7,0.9,117,-1,83.04,17.632252451987302
ksp,0.0,0.3,7,1.0,111,-11,81.2,21.933107953270003
ksp,0.0,0.3,8,0.0,119,76,96.84,10.404786967388361
ksp,0.0,0.3,8,0.1,122,68,96.86,11.199508006686576
ksp,0.0,0.3,8,0.2,115,63,95.74,11.04685752712009
ksp,0.0,0.3,8,0.3,122,65,95.24,12.04000135602406
ksp,0.0,0.3,8,0.4,113,72,95.28,11.084167786090397
ksp,0.0,0.3,8,0.5,111,-4,87.98,19.356473367441957
ksp,0.0,0.3,8,0.6,107,-14,73.74,30.281542839404565
ksp,0.0,0.3,8,0.7,109,-6,78.28,24.732891427557494
ksp,0.0,0.3,8,0.8,106,-16,79.7,21.162394448065424
ksp,0.0,0.3,8,0.9,117,-5,77.58,20.621061157595797
ksp,0.0,0.3,8,1.0,103,-2,75.94,20.904457097246326
ksp,0.0,0.3,9,0.0,120,69,97.18,13.069187942232208
ksp,0.0,0.3,9,0.1,120,-1,92.2,17.795894963474595
ksp,0.0,0.3,9,0.2,113,71,95.42,10.717313857797139
ksp,0.0,0.3,9,0.3,124,70,97.02,11.046266337545912
ksp,0.0,0.3,9,0.4,118,56,92.94,12.731785709276558
ksp,0.0,0.3,9,0.5,122,-6,86.08,19.072193671116374
ksp,0.0,0.3,9,0.6,113,-8,70.6,28.13959371941744
ksp,0.0,0.3,9,0.7,114,-4,80.68,20.243860243318725
ksp,0.0,0.3,9,0.8,110,-12,75.86,27.241931964213865
ksp,0.0,0.3,9,0.9,106,-3,75.26,20.506653972378263
ksp,0.0,0.3,9,1.0,112,-7,77.32,20.911319071405384
ksp,0.0,0.3,10,0.0,112,77,93.54,9.276280922605894
ksp,0.0,0.3,10,0.1,125,74,97.4,12.183964034411655
ksp,0.0,0.3,10,0.2,111,68,93.8,11.695106250226273
ksp,0.0,0.3,10,0.3,113,45,92.04,15.382152393111244
ksp,0.0,0.3,10,0.4,118,54,93.14,13.576705740919268
ksp,0.0,0.3,10,0.5,118,-14,84.18,23.210386485716402
ksp,0.0,0.3,10,0.6,105,-15,72.52,28.746776216771558
ksp,0.0,0.3,10,0.7,110,-17,77.2,25.46466138773176
ksp,0.0,0.3,10,0.8,105,-8,75.74,24.623541083893763
ksp,0.0,0.3,10,0.9,112,-9,73.9,29.168231250552616
ksp,0.0,0.3,10,1.0,110,-9,75.9,27.15958131383577
ksp,0.0,0.3,11,0.0,115,67,92.54,11.920159566114569
ksp,0.0,0.3,11,0.1,117,70,95.6,10.611891673870366
ksp,0.0,0.3,11,0.2,111,-1,91.06,19.376411074356596
ksp,0.0,0.3,11,0.3,126,66,89.96,11.998231162150867
ksp,0.0,0.3,11,0.4,114,61,90.36,12.637424175674344
ksp,0.0,0.3,11,0.5,109,-2,86.26,17.448244166385223
ksp,0.0,0.3,11,0.6,110,-16,73.36,28.87182087808676
ksp,0.0,0.3,11,0.7,103,-5,73.48,25.348380779909103
ksp,0.0,0.3,11,0.8,108,-28,69.58,30.24531672298158
ksp,0.0,0.3,11,0.9,113,-6,71.64,29.948772589070103
ksp,0.0,0.3,11,1.0,102,-24,71.8,31.19589193258285
ksp,0.0,0.3,12,0.0,117,-4,88.52,18.037647704007238
ksp,0.0,0.3,12,0.1,118,59,91.04,12.202308246008714
ksp,0.0,0.3,12,0.2,120,-2,90.36,19.083875018305
ksp,0.0,0.3,12,0.3,114,55,90.58,13.209597623991243
ksp,0.0,0.3,12,0.4,119,47,92.42,14.02343519590965
ksp,0.0,0.3,12,0.5,112,-15,79.92,24.14145388990413
ksp,0.0,0.3,12,0.6,107,-26,73.6,27.39506882485181
ksp,0.0,0.3,12,0.7,111,-18,59.14,39.58200477541298
ksp,0.0,0.3,12,0.8,103,-17,60.66,38.314813035680906
ksp,0.0,0.3,12,0.9,108,-20,68.3,34.83620565575126
ksp,0.0,0.3,12,1.0,117,-13,71.76,31.7699383000949
ksp,0.0,0.3,13,0.0,117,-8,85.92,23.412747269252225
ksp,0.0,0.3,13,0.1,110,46,88.1,12.368904394422627
ksp,0.0,0.3,13,0.2,118,60,88.46,13.990098539426274
ksp,0.0,0.3,13,0.3,114,69,92.94,11.296396391264404
ksp,0.0,0.3,13,0.4,112,-8,85,21.447610589527216
ksp,0.0,0.3,13,0.5,102,-16,71.78,27.215909212916518
ksp,0.0,0.3,13,0.6,105,-13,69.16,29.04209471278066
ksp,0.0,0.3,13,0.7,107,-16,67.8,34.47803204763217
ksp,0.0,0.3,13,0.8,106,-10,71.8,30.586778522887357
ksp,0.0,0.3,13,0.9,101,-21,70.74,31.578738649507166
ksp,0.0,0.3,13,1.0,110,-17,68.76,35.64138846100936
ksp,0.0,0.3,14,0.0,109,-10,84.2,22.654458497079958
ksp,0.0,0.3,14,0.1,119,-3,85.96,22.38983005285923
ksp,0.0,0.3,14,0.2,117,-11,85.42,18.498858210766436
ksp,0.0,0.3,14,0.3,112,-5,77.72,27.818684075158362
ksp,0.0,0.3,14,0.4,112,-10,84.08,22.308449941121193
ksp,0.0,0.3,14,0.5,114,-14,73.36,30.49440229662768
ksp,0.0,0.3,14,0.6,106,-16,61.86,36.20745779532167
ksp,0.0,0.3,14,0.7,112,-25,62.92,37.761788266198735
ksp,0.0,0.3,14,0.8,101,-13,63.94,36.043290298059695
ksp,0.0,0.3,14,0.9,110,-21,57.54,40.657961039855
ksp,0.0,0.3,14,1.0,113,-7,72.12,28.734988982714693
ksp,0.0,0.3,15,0.0,111,-13,78.38,25.22299728098813
ksp,0.0,0.3,15,0.1,106,-21,73.3,33.52808752465945
ksp,0.0,0.3,15,0.2,112,-7,81.46,21.4487619166026
ksp,0.0,0.3,15,0.3,124,-3,83.26,18.00545268885546
ksp,0.0,0.3,15,0.4,109,-23,78.94,28.942878296424368
ksp,0.0,0.3,15,0.5,100,-19,59.64,39.84549753070462
ksp,0.0,0.3,15,0.6,107,-20,67.68,35.164592581580855
ksp,0.0,0.3,15,0.7,103,-19,60.62,38.23391485184272
ksp,0.0,0.3,15,0.8,110,-13,62.94,39.0391796919506
ksp,0.0,0.3,15,0.9,111,-37,64.38,41.711296370383394
ksp,0.0,0.3,15,1.0,106,-25,61.18,38.81756913395515
ksp,0.0,0.3,16,0.0,108,-4,81.56,16.863388673425646
ksp,0.0,0.3,16,0.1,110,-13,71.12,29.750417592678854
ksp,0.0,0.3,16,0.2,110,-20,72.6,28.28210655203053
ksp,0.0,0.3,16,0.3,106,-8,72.96,31.440880706364393
ksp,0.0,0.3,16,0.4,114,-24,79.1,27.109942449069063
ksp,0.0,0.3,16,0.5,109,-15,53.78,40.889742239443905
ksp,0.0,0.3,16,0.6,106,-14,57.5,38.017852949070424
ksp,0.0,0.3,16,0.7,102,-25,61.44,38.09877602619115
ksp,0.0,0.3,16,0.8,97,-19,52,39.546407767924244
ksp,0.0,0.3,16,0.9,107,-14,54.74,41.58826855776341
ksp,0.0,0.3,16,1.0,106,-21,55.5,41.539383820216514
ksp,0.0,0.4,2,0.0,127,100,116.56,6.670556688209182
ksp,0.0,0.4,2,0.1,131,92,116.2,7.946247991527645
ksp,0.0,0.4,2,0.2,129,83,115.64,8.996053556523368
ksp,0.0,0.4,2,0.3,133,98,116.68,7.6356842175006
ksp,0.0,0.4,2,0.4,128,91,112.7,7.720235800565066
ksp,0.0,0.4,2,0.5,123,85,104.76,9.230738356829582
ksp,0.0,0.4,2,0.6,114,53,90.64,14.05493594755223
ksp,0.0,0.4,2,0.7,122,71,93.96,11.432070892797997
ksp,0.0,0.4,2,0.8,116,65,91.54,11.702450467264345
ksp,0.0,0.4,2,0.9,124,69,90.2,11.043513194335821
ksp,0.0,0.4,2,1.0,114,72,92.04,10.887101523906018
ksp,0.0,0.4,3,0.0,125,86,109.66,9.711365107177155
ksp,0.0,0.4,3,0.1,126,91,110.5,8.337889910718737
ksp,0.0,0.4,3,0.2,127,87,111.7,10.439817810592642
ksp,0.0,0.4,3,0.3,129,84,110.54,9.229964512280596
ksp,0.0,0.4,3,0.4,129,81,109.06,11.294589638496868
ksp,0.0,0.4,3,0.5,118,68,100.36,11.052306066507347
ksp,0.0,0.4,3,0.6,117,65,89.9,11.945881366925299
ksp,0.0,0.4,3,0.7,110,-9,86.68,22.29344188366633
ksp,0.0,0.4,3,0.8,112,62,87.94,11.893078076025944
ksp,0.0,0.4,3,0.9,116,72,91.28,10.623501094752337
ksp,0.0,0.4,3,1.0,115,-2,85.38,19.48404894433665
ksp,0.0,0.4,4,0.0,125,79,106.62,9.758073580374356
ksp,0.0,0.4,4,0.1,127,76,106.42,10.621675950620975
ksp,0.0,0.4,4,0.2,123,90,108.08,9.857846765756854
ksp,0.0,0.4,4,0.3,124,87,107.34,9.809637077478286
ksp,0.0,0.4,4,0.4,123,83,105.74,9.936143053293376
ksp,0.0,0.4,4,0.5,119,58,95.8,11.254024223560645
ksp,0.0,0.4,4,0.6,113,52,88.56,12.544061120217611
ksp,0.0,0.4,4,0.7,109,53,84.94,10.518031165186606
ksp,0.0,0.4,4,0.8,108,-9,83.44,17.953636434563606
ksp,0.0,0.4,4,0.9,115,62,88.42,12.639571808815521
ksp,0.0,0.4,4,1.0,124,59,90.98,14.322082279344945
ksp,0.0,0.4,5,0.0,122,88,104.16,8.64341202469091
ksp,0.0,0.4,5,0.1,126,78,101.38,12.130060484059376
ksp,0.0,0.4,5,0.2,121,84,103.12,9.528989067737523
ksp,0.0,0.4,5,0.3,132,82,103.2,11.716027745035815
ksp,0.0,0.4,5,0.4,119,85,104.56,9.37029609882163
ksp,0.0,0.4,5,0.5,115,50,92.28,14.522382443550187
ksp,0.0,0.4,5,0.6,110,-16,81.3,25.936539507664722
ksp,0.0,0.4,5,0.7,111,51,85.86,13.451363636206903
ksp,0.0,0.4,5,0.8,109,-8,80.24,21.288647928232663
ksp,0.0,0.4,5,0.9,114,-9,86.64,18.63479300137465
ksp,0.0,0.4,5,1.0,114,-2,83.64,21.890040601858654
ksp,0.0,0.4,6,0.0,121,79,101.64,10.512888105869415
ksp,0.0,0.4,6,0.1,124,81,102.94,10.280574112452701
ksp,0.0,0.4,6,0.2,123,67,102.34,11.94820454448009
ksp,0.0,0.4,6,0.3,117,62,99.06,11.260206254681092
ksp,0.0,0.4,6,0.4,115,71,98.88,10.405336150656703
ksp,0.0,0.4,6,0.5,119,66,92.18,11.712003261960067
ksp,0.0,0.4,6,0.6,109,-11,81.44,17.9695433941967
ksp,0.0,0.4,6,0.7,111,-3,81.76,21.69130362751913
ksp,0.0,0.4,6,0.8,117,-10,80.7,26.222945241579122
ksp,0.0,0.4,6,0.9,109,-1,80.92,17.336807605761322
ksp,0.0,0.4,6,1.0,110,-5,84.46,17.759401074659365
ksp,0.0,0.4,7,0.0,121,70,99.04,11.993127283607738
ksp,0.0,0.4,7,0.1,122,67,98.84,11.837953491087168
ksp,0.0,0.4,7,0.2,123,77,97.52,11.57626001428645
ksp,0.0,0.4,7,0.3,120,69,98.3,10.63350499936068
ksp,0.0,0.4,7,0.4,123,61,96.44,12.339020567752879
ksp,0.0,0.4,7,0.5,121,-7,85.36,25.299641039641134
ksp,0.0,0.4,7,0.6,107,-4,81.14,21.729327496942645
ksp,0.0,0.4,7,0.7,112,-5,76.14,26.272519980436766
ksp,0.0,0.4,7,0.8,105,-9,76.64,23.81884008211027
ksp,0.0,0.4,7,0.9,105,-11,78.5,24.749561942113857
ksp,0.0,0.4,7,1.0,107,-11,81.78,25.923978341705666
ksp,0.0,0.4,8,0.0,121,72,98.64,11.413847658320437
ksp,0.0,0.4,8,0.1,121,53,98.88,12.144772958111718
ksp,0.0,0.4,8,0.2,115,63,93.64,11.568359381325868
ksp,0.0,0.4,8,0.3,116,71,94.74,11.52957156221181
ksp,0.0,0.4,8,0.4,115,64,93.04,11.96075214343708
ksp,0.0,0.4,8,0.5,114,55,87.14,14.075612140964141
ksp,0.0,0.4,8,0.6,111,-4,74.82,28.34963196680093
ksp,0.0,0.4,8,0.7,98,-4,78.18,19.6735500464093
ksp,0.0,0.4,8,0.8,107,-3,80.64,16.07350462781556
ksp,0.0,0.4,8,0.9,110,-2,79.56,20.00526461321864
ksp,0.0,0.4,8,1.0,112,-9,82.08,18.832061241729352
ksp,0.0,0.4,9,0.0,115,74,95.92,9.878527528050371
ksp,0.0,0.4,9,0.1,120,58,95.12,12.535077313894243
ksp,0.0,0.4,9,0.2,126,61,95.9,12.779527633313066
ksp,0.0,0.4,9,0.3,115,67,92.36,11.738233361497786
ksp,0.0,0.4,9,0.4,125,71,94.68,11.40075185490601
ksp,0.0,0.4,9,0.5,121,60,87.56,14.701325776671869
ksp,0.0,0.4,9,0.6,104,-12,72.14,30.28976388020163
ksp,0.0,0.4,9,0.7,114,-11,74.98,24.11324473040846
ksp,0.0,0.4,9,0.8,115,-15,78.02,26.38141739318548
ksp,0.0,0.4,9,0.9,103,-8,75.8,26.30511706253119
ksp,0.0,0.4,9,1.0,109,-9,80.1,23.988304973678403
ksp,0.0,0.4,10,0.0,116,74,97.4,10.667516972911125
ksp,0.0,0.4,10,0.1,119,66,94.22,12.364019556432153
ksp,0.0,0.4,10,0.2,122,73,95.8,10.762747543907064
ksp,0.0,0.4,10,0.3,119,59,92.12,11.522188000832594
ksp,0.0,0.4,10,0.4,117,72,95.32,10.357763528200595
ksp,0.0,0.4,10,0.5,112,-3,81.52,16.990081139972734
ksp,0.0,0.4,10,0.6,111,-9,78,27.313000567495326
ksp,0.0,0.4,10,0.7,119,-8,74.26,28.594854682017782
ksp,0.0,0.4,10,0.8,103,-15,71.16,30.049184171750074
ksp,0.0,0.4,10,0.9,117,-11,67.8,32.72021156560512
ksp,0.0,0.4,10,1.0,104,-6,75.62,23.557909543098607
ksp,0.0,0.4,11,0.0,115,64,95.84,11.901569095660266
ksp,0.0,0.4,11,0.1,127,65,94.06,12.995148231206153
ksp,0.0,0.4,11,0.2,116,-8,85.76,18.671772868177683
ksp,0.0,0.4,11,0.3,119,70,92.06,12.283072805736373
ksp,0.0,0.4,11,0.4,114,56,92.08,12.252180147522601
ksp,0.0,0.4,11,0.5,118,-1,83.52,18.49019596810092
ksp,0.0,0.4,11,0.6,117,-14,69.24,33.61884796918999
ksp,0.0,0.4,11,0.7,109,-9,72.08,33.081741681070255
ksp,0.0,0.4,11,0.8,103,-16,71.2,32.178075943545345
ksp,0.0,0.4,11,0.9,108,-13,70.62,31.866359973476477
ksp,0.0,0.4,11,1.0,102,-9,67.3,32.982524748349846
ksp,0.0,0.4,12,0.0,113,72,93.38,10.417587170212668
ksp,0.0,0.4,12,0.1,119,54,91.54,13.183493080208992
ksp,0.0,0.4,12,0.2,105,59,85.16,12.228037371515663
ksp,0.0,0.4,12,0.3,114,58,89.38,11.831969836171897
ksp,0.0,0.4,12,0.4,108,-4,86.14,17.931855134687783
ksp,0.0,0.4,12,0.5,110,-9,78.78,22.910909975781568
ksp,0.0,0.4,12,0.6,109,-14,70,33.17609171111766
ksp,0.0,0.4,12,0.7,112,-13,60.44,40.03374087146073
ksp,0.0,0.4,12,0.8,108,-23,72.6,30.268188999444988
ksp,0.0,0.4,12,0.9,110,-21,65.82,36.34398583152994
ksp,0.0,0.4,12,1.0,103,-18,62.14,39.20589814019814
ksp,0.0,0.4,13,0.0,118,-7,88.7,22.73920466004536
ksp,0.0,0.4,13,0.1,109,-10,81.12,24.54204222828031
ksp,0.0,0.4,13,0.2,124,-5,85.82,19.48802876912189
ksp,0.0,0.4,13,0.3,119,-7,87.62,20.137172450116086
ksp,0.0,0.4,13,0.4,109,57,87.1,12.17097584671108
ksp,0.0,0.4,13,0.5,118,-4,79.72,25.081939188774616
ksp,0.0,0.4,13,0.6,107,-10,69.36,32.954365478364664
ksp,0.0,0.4,13,0.7,107,-23,69.2,35.27269858270164
ksp,0.0,0.4,13,0.8,102,-13,68,32.68026927673638
ksp,0.0,0.4,13,0.9,99,-20,61.3,40.85626872191771
ksp,0.0,0.4,13,1.0,104,-21,74.88,25.12145192736231
ksp,0.0,0.4,14,0.0,119,-2,88.94,18.026522410162244
ksp,0.0,0.4,14,0.1,109,-3,84.98,16.608935387130554
ksp,0.0,0.4,14,0.2,112,-15,77.4,28.72814164628439
ksp,0.0,0.4,14,0.3,117,68,88.42,12.556955955053073
ksp,0.0,0.4,14,0.4,120,-7,77.52,32.44036286568236
ksp,0.0,0.4,14,0.5,109,-11,75,32.31540985792559
ksp,0.0,0.4,14,0.6,104,-18,58.78,38.64083173989686
ksp,0.0,0.4,14,0.7,115,-22,57.64,39.05974492325043
ksp,0.0,0.4,14,0.8,101,-11,59.54,38.18868835620499
ksp,0.0,0.4,14,0.9,109,-26,66.98,35.314037215954166
